algorithm;goal;solved;best_fitness;explored;iterations;time;n;m;parameters
Adaptive Mutation 2021 GA;-320942;True;-320910.4851;1153.0;95;1.3012057659216223;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-320942;True;-320940.1066;1345.0;111;1.5322043159976602;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-320942;True;-320857.8;1177.0;97;1.3446855647489429;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-320942;True;-320934.6273;1297.0;107;1.4816731219179928;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-320942;True;-320892.1257;1093.0;90;1.2337835133075714;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-316429;True;-316395.6646;1525.0;126;1.4993701754137874;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-316429;True;-316427.584;1645.0;136;1.626271386165172;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-316429;True;-316419.834;1465.0;121;1.4571736697107551;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-316429;True;-316417.5791;1741.0;144;1.7271280600689352;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-316429;True;-316278.5482;1837.0;152;1.8115459219552577;100;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-7409;True;-7408.7745;1177.0;97;1.2059043059125545;101;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-7409;True;-7408.5647;1045.0;86;1.0555209307931364;101;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-7409;True;-7408.8266;1237.0;102;1.2640236117877066;101;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-7409;True;-7408.956;1141.0;94;1.1538481712341309;101;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-7409;True;-7401.6364;1189.0;98;1.21561662806198;101;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-251387;True;-251311.9481;661.0;54;0.6642750343307853;105;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-251387;True;-251300.8116;745.0;61;0.7426591259427369;105;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-251387;True;-251361.7009;565.0;46;0.562538814265281;105;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-251387;True;-251273.6676;781.0;64;0.7814163877628744;105;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-251387;True;-251216.1832;613.0;50;0.6038968060165644;105;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-95767;True;-95728.286;1213.0;100;1.3977603767998517;130;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-95767;True;-95765.3154;1093.0;90;1.2672224519774318;130;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-95767;True;-95761.6918;1921.0;159;2.2209510360844438;130;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-95767;True;-95762.5462;1177.0;97;1.373394870199263;130;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-95767;True;-95763.9888;1201.0;99;1.3856454398483038;130;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-111359;True;-111357.2199;2365.0;196;3.166554410941899;150;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-111359;True;-111355.71;2209.0;183;2.941396003123373;150;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-111359;True;-111354.284;2173.0;180;2.889454170130193;150;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-111359;True;-111339.5036;2293.0;190;3.085011078044772;150;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-111359;True;-111355.0158;2269.0;188;3.0616901479661465;150;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-33425;True;-33424.1199;1357.0;112;2.4507897747680545;202;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-33425;True;-33419.5193;1573.0;130;2.8057340211234987;202;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-33425;True;-33420.2173;1045.0;86;1.8607315057888627;202;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-33425;True;-33421.9935;1405.0;116;2.605629935394973;202;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-33425;True;-33421.9153;1369.0;113;2.4675719779916108;202;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-154424;True;-154423.733;1081.0;89;2.071042443159968;225;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-154424;True;-154420.7919;1117.0;92;2.162993605714292;225;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-154424;True;-154398.0604;985.0;81;1.844911077991128;225;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-154424;True;-154421.3556;1165.0;96;2.199536314699799;225;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-154424;True;-154412.7836;925.0;76;1.8156924569047987;225;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-69613;False;-69616.5221;44965.0;3746;120.0;280;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-69613;True;-69612.9946;26845.0;2236;72.67322970181704;280;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-69613;False;-69620.5528;44353.0;3695;120.0;280;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-69613;False;-69615.2437;44353.0;3695;120.0;280;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-69613;True;-69612.938;33961.0;2829;91.96513685956596;280;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-1678602;True;-1678598.5925;6493.0;540;22.41058204509318;442;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-1678602;True;-1678599.1551;7225.0;601;26.22666098410264;442;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-1678602;True;-1678580.4672;7105.0;591;28.3628649385646;442;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-1678602;True;-1678593.5251;6745.0;561;26.924308656249195;442;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-1678602;True;-1678594.4551;7969.0;663;31.842668728902936;442;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-67389;False;-67497.2744;17977.0;1497;120.0;666;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-67389;False;-67467.566;18085.0;1506;120.0;666;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-67389;False;-67489.1592;18049.0;1503;120.0;666;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-67389;False;-67477.7161;18037.0;1502;120.0;666;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-67389;False;-67469.9816;18037.0;1502;120.0;666;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-40210611;False;-40622866.8405;6061.0;504;120.0;2392;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-40210611;False;-40624033.5855;6073.0;505;120.0;2392;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-40210611;False;-40610405.5857;6145.0;511;120.0;2392;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-40210611;False;-40616001.6952;6133.0;510;120.0;2392;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;-40210611;False;-40619253.2321;6085.0;506;120.0;2392;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;0;False;-541200.8876;18517.0;1542;600.0;5000;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;0;False;-541373.432;18265.0;1521;600.0;5000;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;0;False;-541410.3257;18277.0;1522;600.0;5000;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;0;False;-541355.0175;18313.0;1525;600.0;5000;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Adaptive Mutation 2021 GA;0;False;-541175.6468;18469.0;1538;600.0;5000;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-reverse'}
Dynamic GA;-1203;True;-1197.0639;3.0;0;0.0007710591889917;22;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-1203;True;-1197.997;3.0;0;0.000778769608587;22;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-1203;True;-1200.5982;3.0;0;0.0007751667872071;22;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-1203;True;-1201.6184;11.0;4;0.0027964399196207;22;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-1203;True;-1201.7095;13.0;5;0.0033171251416206;22;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-395801;True;-395787.8244;318.0;51;0.1383990771137178;48;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-395801;True;-395780.7883;644.0;80;0.3059490919113159;48;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-395801;True;-395453.1572;2783.0;92;1.6408307389356196;48;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-395801;True;-395778.6091;770.0;78;0.3697810652665794;48;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-395801;True;-395796.2641;1550.0;94;0.8746706917881966;48;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-3886;True;-3882.8319;385.0;69;0.1791374171152711;51;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-3886;True;-3884.772;242.0;57;0.1089614438824355;51;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-3886;True;-3883.0069;396.0;71;0.1797899580560624;51;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-3886;True;-3878.6025;223.0;61;0.1002152478322386;51;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-3886;True;-3884.4628;231.0;65;0.1037018117494881;51;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-72348;True;-72313.5232;107.0;28;0.0496771330945193;52;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-72348;True;-72284.1674;97.0;24;0.0462092710658907;52;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-72348;True;-72233.6709;103.0;32;0.0475411219522357;52;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-72348;True;-72165.1667;127.0;32;0.0580080803483724;52;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-72348;True;-72339.4259;123.0;29;0.056303241290152;52;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-7656;True;-7655.8588;74385.0;552;67.88629400031641;70;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-7656;True;-7655.9454;23925.0;247;21.48533483967185;70;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
Dynamic GA;-7656;True;-7653.7717;99065.0;684;90.20397567702456;70;None;{'alpha': 0.7, 'beta': 1.4, 'gamma': 1.24, 'a': 1.67, 'b': 0.69, 'mutation_operator': 'k-reverse', 'crossover_operator': 'ordered crossover(OX)'}
