algorithm;goal;solved;best_fitness;explored;iterations;time;n;m;parameters
Adaptive Mutation 2021 GA;6;True;6;193.0;15;0.0023637327831238;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;289.0;23;0.003306338796392;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;37.0;2;0.0007427921518683;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;169.0;13;0.0021535661071538;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;37.0;2;0.0009656839538365;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;121.0;9;0.0015827340539544;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;277.0;22;0.0030687749385833;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;157.0;12;0.0020063330885022;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;49.0;3;0.000906639965251;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;301.0;24;0.0034958310425281;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;85.0;6;0.0014232560060918;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;157.0;12;0.001963498070836;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;157.0;12;0.0020490810275077;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;6;True;6;145.0;11;0.0019726769533008;6;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;193.0;15;0.0020522070117294;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;205.0;16;0.0022378407884389;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;697.0;57;0.0067214968148618;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;409.0;33;0.0041889587882906;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;73.0;5;0.0010953731834888;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;193.0;15;0.0022246579173952;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;733.0;60;0.0071061858907341;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;685.0;56;0.0068137589842081;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;577.0;47;0.0058474198449403;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;553.0;45;0.0054412661120295;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;169.0;13;0.0020429748110473;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;817.0;67;0.0078255841508507;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;277.0;22;0.0028909330721944;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;493.0;40;0.0048867939040064;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;8;True;8;133.0;10;0.0016376439016312;8;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;997.0;82;0.0098881879821419;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;121.0;9;0.001579076051712;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;589.0;48;0.0060187361668795;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;4417.0;367;0.042619276093319;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;3193.0;265;0.0310281650163233;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;1069.0;88;0.0104313439223915;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;469.0;38;0.0048632079269737;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;3373.0;280;0.0324286359827965;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;1333.0;110;0.0131654401775449;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;1357.0;112;0.0132701811380684;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;4201.0;349;0.040288345888257;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;1285.0;106;0.0124389259144663;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;1933.0;160;0.0188460410572588;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;3817.0;317;0.0364963640458881;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;10;True;10;925.0;76;0.009208973031491;10;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;6373.0;530;0.0627597800921648;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;1441.0;119;0.0145335549023002;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;2917.0;242;0.0291261889506131;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;8749.0;728;0.0867543090134859;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;3697.0;307;0.0367543480824679;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;2893.0;240;0.0288970470428466;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;6265.0;521;0.061986168147996;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;913.0;75;0.0093326161149889;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;289.0;23;0.0033728969283401;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;32137.0;2677;0.3157020278740674;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;8473.0;705;0.0836108620278537;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;3925.0;326;0.0400066829752177;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;3241.0;269;0.0321550129447132;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;5461.0;454;0.0540770681109279;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;12;True;12;805.0;66;0.0084760829340666;12;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;65893.0;5490;0.9077276231255382;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;79345.0;6611;1.0950555491726846;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;85117.0;7092;1.1722205448895693;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;53665.0;4471;0.739142230944708;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;49873.0;4155;0.6869383710436523;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;15601.0;1299;0.2152008588891476;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;10561.0;879;0.1464886760804802;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;14377.0;1197;0.1974141430109739;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;4717.0;392;0.0654053939506411;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;18445.0;1536;0.2553541171364486;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;20629.0;1718;0.2841388268861919;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;11257.0;937;0.1559596920851618;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;12769.0;1063;0.1759429229423403;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;50053.0;4170;0.6916030729189515;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;14;True;14;50545.0;4211;0.6958659018855542;14;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;97717.0;8142;1.416539937024936;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;74965.0;6246;1.0874304310418663;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;159205.0;13266;2.308932372834533;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;53185.0;4431;0.7707375951576978;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;140785.0;11731;2.032339016906917;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;16;True;16;71713.0;5975;1.0389951399993151;16;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
